category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
bicycle-theft,Force,"{'latitude': '53.798950', 'street': {'id': 2123366, 'name': 'On or near Playhouse Square'}, 'longitude': '-1.533840'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",0550454a1b18b78aa373b62bea542289187e48eaef523ca4fd6600324d21dc0d,135239668,,2026-05
bicycle-theft,Force,"{'latitude': '53.794460', 'street': {'id': 2122784, 'name': 'On or near Pitfall Street'}, 'longitude': '-1.541951'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",cca84a5822791844db8e08e74b2146f0ae70b820376821cd22ca426a6026ab6d,135235351,,2026-05
bicycle-theft,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f510017112c32122d886eb91cf91bfbf5395fe5f251863652880312a5beeef62,135243627,,2026-05
bicycle-theft,Force,"{'latitude': '53.790787', 'street': {'id': 2122428, 'name': 'On or near Victoria Road'}, 'longitude': '-1.547379'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",80bd9546dc5f7aedf629a6abf5f17a73f3249935ccdad00070bc0eb5838b1c81,135232606,,2026-05
bicycle-theft,Force,"{'latitude': '53.809210', 'street': {'id': 2120967, 'name': ""On or near King's Road""}, 'longitude': '-1.568775'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",fd822f6bfeea0e5f2a6915d0c35e1c9c777464a37056079337cb4a2af4964196,135241615,,2026-05
burglary,Force,"{'latitude': '53.799860', 'street': {'id': 2122813, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.540776'}",,"{'category': 'Under investigation', 'date': '2026-05'}",eac4e62b70db2731c0e575e420894e2aa9f438850a766467b59f2e32376db326,135237364,,2026-05
burglary,Force,"{'latitude': '53.808881', 'street': {'id': 2121219, 'name': 'On or near Moorland Avenue'}, 'longitude': '-1.564587'}",,"{'category': 'Under investigation', 'date': '2026-05'}",fd6d78ebb80578d3528a3cc37f077655bd8fe0a51d03e5e2643d95ca5df51473,135251452,,2026-05
burglary,Force,"{'latitude': '53.787393', 'street': {'id': 2122042, 'name': 'On or near Bowling Green Terrace'}, 'longitude': '-1.550800'}",,"{'category': 'Under investigation', 'date': '2026-05'}",18adcde8ac24bdeb4c3da4b6d34f9acb02741e69463e38faa9d13505f2c01ee2,135246833,,2026-05
burglary,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7b0d3649900b39fc210d0313a23888ed529e7b244cb1c3719908c31b3c8cc4f4,135245686,,2026-05
burglary,Force,"{'latitude': '53.802100', 'street': {'id': 2123101, 'name': 'On or near St Thomas Row'}, 'longitude': '-1.537085'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",e0a87ef6680bb2c348159ee7525832ad692450543a3f09a1ed2b15657b8502c6,135247606,,2026-05
burglary,Force,"{'latitude': '53.800047', 'street': {'id': 2122458, 'name': 'On or near Parking Area'}, 'longitude': '-1.545670'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9051488ec487b7a4a7a5c8e9c891169ad851a9b539c185310ec7a976c78c94a0,135254428,,2026-05
burglary,Force,"{'latitude': '53.798896', 'street': {'id': 2122734, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.543208'}",,"{'category': 'Under investigation', 'date': '2026-05'}",be20c3bfc3ed25cb86463f827d04ea6b398739ba50ef400f9e231b19f5891712,135243947,,2026-05
burglary,Force,"{'latitude': '53.803337', 'street': {'id': 2122564, 'name': 'On or near Queen Square'}, 'longitude': '-1.545604'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6cbe30b328fe72e51a8c66bd092442a9393f64ca840cb11f23e63fd29bf7d138,135253048,,2026-05
burglary,Force,"{'latitude': '53.810902', 'street': {'id': 2121924, 'name': ""On or near St Mark's Street""}, 'longitude': '-1.554452'}",,"{'category': 'Under investigation', 'date': '2026-05'}",37db6a2ef9dfaaef90947d38e446bfbf2a8cc4b9acf414205741e2cf1ee2e3f8,135246117,,2026-05
burglary,Force,"{'latitude': '53.797993', 'street': {'id': 2122779, 'name': 'On or near Shopping Area'}, 'longitude': '-1.541897'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7e1d9ed03c3cfe03b10f99bf4e846f12016e94cae77e29f676809607f0bcd40a,135250189,,2026-05
burglary,Force,"{'latitude': '53.805318', 'street': {'id': 2120958, 'name': 'On or near Rillbank Lane'}, 'longitude': '-1.568663'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",aa784b72567caea31aaa15c2061db0bed4f5134d5938a04f490072c2963588ac,135251747,,2026-05
burglary,Force,"{'latitude': '53.805221', 'street': {'id': 2123664, 'name': 'On or near Firth Street'}, 'longitude': '-1.530764'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",b4194eaaeb7ec72245dc975e15a8dbc3297389663d1ebbe28401e0ec4c1582d2,135241391,,2026-05
burglary,Force,"{'latitude': '53.810178', 'street': {'id': 2122491, 'name': 'On or near Duxbury Rise'}, 'longitude': '-1.545956'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5a74df4933c48c7a38ec1c39b7a334db2ca3ad0bc6e4096725e21d11a3b55f83,135236317,,2026-05
burglary,Force,"{'latitude': '53.794688', 'street': {'id': 2122615, 'name': 'On or near Parking Area'}, 'longitude': '-1.544559'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9e2d4ce5806876afc350603e05cda17ebeba745ea378e85f662c171d2b2f4420,135234090,,2026-05
burglary,Force,"{'latitude': '53.797993', 'street': {'id': 2122779, 'name': 'On or near Shopping Area'}, 'longitude': '-1.541897'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9dfc6edcf02d9c8809ea2017757827e34c05879bf11a7189227b7ea5359bba1a,135232916,,2026-05
burglary,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Under investigation', 'date': '2026-05'}",59532aba66daa42b57451be0d4db01ebca1ec5e5b2d40880af971ba6867463bd,135232883,,2026-05
burglary,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9fee1a5140f80677a00f272bb02e0e509630ec6118e0d669492e6935e0e8ff5e,135236084,,2026-05
burglary,Force,"{'latitude': '53.797326', 'street': {'id': 2122954, 'name': 'On or near Shopping Area'}, 'longitude': '-1.539050'}",,"{'category': 'Under investigation', 'date': '2026-05'}",00425a63302dd91f5647f6f410c053772f46bb8c294cf28083019d397e9455a1,135250286,,2026-05
burglary,Force,"{'latitude': '53.807146', 'street': {'id': 2121053, 'name': 'On or near Woodsley Green'}, 'longitude': '-1.566959'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c22719454be03e94fc6a628bb647b91af2ca73fc7a338d9815537c42bf8a3557,135232511,,2026-05
burglary,Force,"{'latitude': '53.801189', 'street': {'id': 2122399, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.548148'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",65db0c6eac1d1b8ff4c28492a07cbce51d498d625643ea469bbd3ac9eed86607,135245570,,2026-05
burglary,Force,"{'latitude': '53.796525', 'street': {'id': 2122853, 'name': 'On or near Central Road'}, 'longitude': '-1.541290'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",22f931906286888287cff819fa07191f90252ed4fc7ca80e6c21d15f83ceab6a,135239740,,2026-05
burglary,Force,"{'latitude': '53.805034', 'street': {'id': 2120801, 'name': 'On or near Back Boundary Terrace'}, 'longitude': '-1.569547'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",07244acadec209abfedf86a92496986094c578c7288439def9a4ea0fdb9207d8,135245406,,2026-05
burglary,Force,"{'latitude': '53.793037', 'street': {'id': 2121329, 'name': 'On or near Whitehall'}, 'longitude': '-1.560319'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",2aed0092637d9f3437a0692a822a3f31dac6a408502963c7eb0838c12523c90e,135246673,,2026-05
burglary,Force,"{'latitude': '53.797515', 'street': {'id': 2121681, 'name': 'On or near Skinner Street'}, 'longitude': '-1.558359'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",ada3a07e62d7b16c98a102db334e359fd9a3c5d1994d4c3a04a9d3c5e2e390b6,135242701,,2026-05
burglary,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Under investigation', 'date': '2026-05'}",78891ce0b549263862c7047196be4c901b89dfa898397f8e93e94ca1ab55608b,135237738,,2026-05
burglary,Force,"{'latitude': '53.796278', 'street': {'id': 2123053, 'name': 'On or near Harper Street'}, 'longitude': '-1.537756'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b684f06e2fce3337bf8b78c0eea687b4d694f3c3ae5cd40a9aa51ba37ef267e5,135234913,,2026-05
burglary,Force,"{'latitude': '53.801879', 'street': {'id': 2122444, 'name': 'On or near Nightclub'}, 'longitude': '-1.547518'}",,"{'category': 'Under investigation', 'date': '2026-05'}",73be18da8385f03fcccf52d210e1d1492f73e75b6b17e76c93b6327c9f155ebc,135245511,,2026-05
burglary,Force,"{'latitude': '53.810902', 'street': {'id': 2121924, 'name': ""On or near St Mark's Street""}, 'longitude': '-1.554452'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c7676328fded2f07383bcd18d5068cb1bed9b968a44d723c942d1584183e070d,135243311,,2026-05
burglary,Force,"{'latitude': '53.803405', 'street': {'id': 2123190, 'name': 'On or near Concord Street'}, 'longitude': '-1.535354'}",,"{'category': 'Under investigation', 'date': '2026-05'}",018eb94480fc87d22e75bed0bb9bebfbc722144f9f9f9a5fbb48d63cbdb133b0,135245080,,2026-05
burglary,Force,"{'latitude': '53.802720', 'street': {'id': 2122839, 'name': 'On or near Brunswick Terrace'}, 'longitude': '-1.541739'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",a77609e68d543022f6ddd5554c3a394537a5fe5e52b8deff8b9b08fb9c7b8763,135234953,,2026-05
burglary,Force,"{'latitude': '53.797743', 'street': {'id': 2122451, 'name': 'On or near Park Row'}, 'longitude': '-1.547061'}",,"{'category': 'Under investigation', 'date': '2026-05'}",809f78e37482031da23d1b5af648e00808dc0ef763a35baf881986467c2d2fd5,135250625,,2026-05
burglary,Force,"{'latitude': '53.796294', 'street': {'id': 2123523, 'name': 'On or near Brussels Street'}, 'longitude': '-1.532609'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",84ccfa2f4e6bbf560fe21babad054e9166d563bf816dfdfd7438fec6b6a56063,135236989,,2026-05
burglary,Force,"{'latitude': '53.797052', 'street': {'id': 2121743, 'name': 'On or near Grove Street'}, 'longitude': '-1.557043'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8d688e597786fd115b8adcb2e6b25821914cbce5b734d3427b6321737f8454e9,135244824,,2026-05
burglary,Force,"{'latitude': '53.801906', 'street': {'id': 2124012, 'name': 'On or near Cromwell Mount'}, 'longitude': '-1.526716'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7441e6e4ca0d4df053a65f7584aa8cb08c10ec8b57f19c4f8ec4d1e708505a91,135237525,,2026-05
burglary,Force,"{'latitude': '53.796525', 'street': {'id': 2122853, 'name': 'On or near Central Road'}, 'longitude': '-1.541290'}",,"{'category': 'Under investigation', 'date': '2026-05'}",4ff5ae97077999037d16748c021a6fc7e199318afee7d7359d806cfff929130b,135253382,,2026-05
burglary,Force,"{'latitude': '53.804002', 'street': {'id': 2123506, 'name': 'On or near Supermarket'}, 'longitude': '-1.531643'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e84970d8afda3042568c4c719c45d2582b08a4f26f2aed7a91a0f509cc914d38,135239326,,2026-05
burglary,Force,"{'latitude': '53.798816', 'street': {'id': 2122654, 'name': 'On or near Lands Lane'}, 'longitude': '-1.543376'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8839d364f1eaccff280e1e178ab74168677dc403e8c444e027e9171002fa96a4,135249337,,2026-05
burglary,Force,"{'latitude': '53.788745', 'street': {'id': 2122710, 'name': 'On or near Kidacre Street'}, 'longitude': '-1.542165'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7602124506411b1a388d318121fa80f03bd168d2f348953b87202842b345a699,135253888,,2026-05
burglary,Force,"{'latitude': '53.795991', 'street': {'id': 2122892, 'name': 'On or near Shopping Area'}, 'longitude': '-1.540218'}",,"{'category': 'Under investigation', 'date': '2026-05'}",68a5b8b73254a971e2d1f609e306164913d428a72fd4928607c47fb3156aaa93,135240362,,2026-05
burglary,Force,"{'latitude': '53.798762', 'street': {'id': 2122567, 'name': 'On or near Butts Court'}, 'longitude': '-1.545654'}",,"{'category': 'Under investigation', 'date': '2026-05'}",20a7a86157057b118100cb1422f9b1d38afbcf3ae3a83875d5a10ad0837f735f,135239795,,2026-05
burglary,Force,"{'latitude': '53.794080', 'street': {'id': 2122664, 'name': 'On or near Parking Area'}, 'longitude': '-1.544009'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b3c33837e08a1ab65bcd88d1639d11f8124546c82ac8cd0904c4937a873e6dd4,135236443,,2026-05
burglary,Force,"{'latitude': '53.801432', 'street': {'id': 2122914, 'name': 'On or near Hartley Hill'}, 'longitude': '-1.538884'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f4d66b456324048813bba890895d3cf690efed213d750dae7667c29fd2c06d44,135250285,,2026-05
burglary,Force,"{'latitude': '53.803936', 'street': {'id': 2122554, 'name': 'On or near Providence Place'}, 'longitude': '-1.544899'}",,"{'category': 'Under investigation', 'date': '2026-05'}",261ab122222798bf9bad3ae1d5e7ba94543e0d5c9bc65570a0a1fb17d6f146d6,135247927,,2026-05
burglary,Force,"{'latitude': '53.807988', 'street': {'id': 2122146, 'name': 'On or near Marlborough Gardens'}, 'longitude': '-1.551704'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",8ee48d801a236262d03bd91f3414ea90be8b4085992f09a15a2dc634b384a814,135244286,,2026-05
burglary,Force,"{'latitude': '53.810902', 'street': {'id': 2121924, 'name': ""On or near St Mark's Street""}, 'longitude': '-1.554452'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9b706bcc67dcea6fadc37a05d3447f3342a697357e345ea0680d4608bf4ee981,135246108,,2026-05
burglary,Force,"{'latitude': '53.799860', 'street': {'id': 2122813, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.540776'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a94c9cff8f259efcd8e620d459dd01c5faf5f2d18463f9f467d9bc6adfae40fe,135237898,,2026-05
burglary,Force,"{'latitude': '53.797993', 'street': {'id': 2122779, 'name': 'On or near Shopping Area'}, 'longitude': '-1.541897'}",,"{'category': 'Under investigation', 'date': '2026-05'}",30ad0afc70ea4ca8b40f3396fa19ffe96e9889b1558b89a68cc9da337e6e427c,135250543,,2026-05
burglary,Force,"{'latitude': '53.799425', 'street': {'id': 2122576, 'name': 'On or near The Headrow'}, 'longitude': '-1.545100'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f2d89460534ee2abec0c5954c7a812315034987396fd709a830293d1e7c63e7c,135247833,,2026-05
burglary,Force,"{'latitude': '53.806550', 'street': {'id': 2123826, 'name': 'On or near Petrol Station'}, 'longitude': '-1.528957'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b034b284cede5188c9c5fd42277b85fa281a08f4ee78250fb2498dbbb00bad5f,135246217,,2026-05
burglary,Force,"{'latitude': '53.796159', 'street': {'id': 2123137, 'name': 'On or near Cross York Street'}, 'longitude': '-1.537089'}",,"{'category': 'Under investigation', 'date': '2026-05'}",186f8af42f67de333e7bf7e6573e6d6c3a1b134933404680fb6e22fd8f876e77,135239873,,2026-05
burglary,Force,"{'latitude': '53.789940', 'street': {'id': 2122335, 'name': 'On or near Manor Road'}, 'longitude': '-1.549316'}",,"{'category': 'Under investigation', 'date': '2026-05'}",84983260a2b601a5c2fef78ad6cc2d2fb12cf40e1b0c5c2d92469e187e2a2884,135253588,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",64b51518c4759b516f151a29cb312b3685fb5cd5362c76bd6a70e0518343fea7,135241089,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.811507', 'street': {'id': 2122543, 'name': 'On or near Servia Drive'}, 'longitude': '-1.545577'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6a56049b8b7989e218b277be7f8ccb71f0b4281e579da4a9b45ebbdbfb0bce4d,135238374,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.803337', 'street': {'id': 2122564, 'name': 'On or near Queen Square'}, 'longitude': '-1.545604'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",94bf4fe8bf0551ba06d59d3dfc6390d361f4aadbfb3b2296c5bee3201e0b8653,135238732,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.803709', 'street': {'id': 2124062, 'name': 'On or near Lindsey Gardens'}, 'longitude': '-1.525800'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a77b849649c96416e4e8fc4cceff2b8c40cbff7c14a09c0f11f65a8897c2c2cf,135239445,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",eb682b1354c07bf56cabe0b3b98e7ba3e41cb564921b7387797de9d2a69947b1,135239641,,2026-05
criminal-damage-arson,Force,"{'latitude': '53.794979', 'street': {'id': 2123340, 'name': 'On or near Parking Area'}, 'longitude': '-1.534339'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",9f14407c15872e149e4f619255e33bff526622fd0f8eedcc398fbd326fffff04,135239709,,2026-05
